Date,AFFLE,BAJFINANCE,BERGEPAINT,DEEPAKNTR,DEVYANI,DIVISLAB,DMART,FINEORG,GARFIBRES,HAPPSTMNDS,IONEXCHANG,KPITTECH,LAURUSLABS,NAUKRI,PRAJIND,PRINCEPIPE,RAJRATAN,RBA,SONACOMS,TATACHEM,NIFTY,Total
2015-02-04,,41.25450134277344,129.07737731933594,84.9000015258789,,817.5499877929688,,,44.619998931884766,,26.239999771118164,,,159.60000610351562,66.05000305175781,,8.069998741149902,,,468.1000061035156,8723.7001953125,1460292.1466379166
2015-02-05,,41.33150100708008,129.85118103027344,82.75,,810.6500244140625,,,43.790000915527344,,26.834999084472656,,,160.92999267578125,65.75,,8.172856330871582,,,462.54998779296875,8711.7001953125,1458453.1214075089
2015-02-06,,40.28300094604492,125.23809051513672,82.55000305175781,,800.5999755859375,,,39.34000015258789,,26.174999237060547,,,161.0399932861328,63.54999923706055,,8.142855644226074,,,448.8500061035156,8661.0498046875,1450053.5666303635
2015-02-09,,40.05950164794922,119.85118865966797,81.9000015258789,,809.375,,,41.02000045776367,,25.75,,,160.60000610351562,63.150001525878906,,7.800000190734863,,,451.5,8526.349609375,1448364.8959360123
2015-02-10,,40.01250076293945,124.4940414428711,82.05000305175781,,810.5750122070312,,,40.70000076293945,,26.665000915527344,,,162.8800048828125,63.349998474121094,,8.05714225769043,,,456.75,8565.5498046875,1452947.0050411224
2015-02-11,,41.08000183105469,130.47618103027344,82.6500015258789,,818.8499755859375,,,41.4900016784668,,27.739999771118164,,,160.35000610351562,63.099998474121094,,,,,470.54998779296875,8627.400390625,1460567.032547474
2015-02-12,,41.22549819946289,125.71428680419922,84.0,,821.125,,,42.11000061035156,,27.575000762939453,,,162.55999755859375,65.5999984741211,,,,,471.29998779296875,8711.5498046875,1460077.4041581154
2015-02-13,,41.8484992980957,127.5297622680664,83.5999984741211,,827.625,,,41.470001220703125,,28.104999542236328,,,162.41000366210938,64.0999984741211,,7.092855930328369,,,464.8999938964844,8805.5,1459259.2703766823
2015-02-16,,43.10499954223633,128.0654754638672,84.05000305175781,,820.875,,,41.58000183105469,,27.530000686645508,,,164.25999450683594,64.25,,7.114284992218018,,,458.25,8809.349609375,1457188.829489231
2015-02-18,,43.04050064086914,129.4642791748047,82.1500015258789,,831.2750244140625,,,41.20000076293945,,27.100000381469727,,,165.6699981689453,66.4000015258789,,6.985713958740234,,,462.8999938964844,8869.099609375,1459926.2375507355
2015-02-19,,43.37699890136719,131.69642639160156,80.05000305175781,,831.4749755859375,,,41.040000915527344,,27.0,,,162.8000030517578,65.80000305175781,,7.157142162322998,,,461.3500061035156,8895.2998046875,1459695.31808424
2015-02-20,,41.76300048828125,128.15475463867188,78.5999984741211,,845.9000244140625,,,40.47999954223633,,26.6299991607666,,,163.67999267578125,65.44999694824219,,7.199999809265137,,,465.8500061035156,8833.599609375,1459525.4843111038
2015-02-23,,41.61399841308594,131.8154754638672,76.4000015258789,,842.5999755859375,,,40.41999816894531,,26.1299991607666,,,161.60000610351562,64.3499984741211,,7.289999008178711,,,459.5,8754.9501953125,1457793.9229316711
2015-02-24,,41.051998138427734,132.52975463867188,75.30000305175781,,840.9000244140625,,,40.779998779296875,,26.520000457763672,,,162.11000061035156,63.70000076293945,,7.628571033477783,,,463.29998779296875,8762.099609375,1458989.3655209541
